id,code,name,type,codelist_id
A19s,A19_205,公園等　離島振興関係一括事業　自然公園施設設備（園地等）　カ所数　,整数型,NA
A19s,A19_206,公園等　離島振興関係一括事業　自然公園施設設備（園地等）　面積　,整数型,NA
A19s,A19_207,公園等　離島振興関係一括事業　その他　カ所数　,整数型,NA
A19s,A19_208,公園等　離島振興関係一括事業　その他　面積　,整数型,NA
A19s,A19_209,公園等　離島振興関係一括事業　小計　カ所数　,整数型,NA
A19s,A19_210,公園等　離島振興関係一括事業　小計　面積　,整数型,NA
A19s,A19_211,公園等　地方公共団体単独事業　カ所数　　,整数型,NA
A19s,A19_212,公園等　地方公共団体単独事業　面積　　,整数型,NA
A19s,A19_213,公園等　合計　カ所数　　,整数型,NA
A19s,A19_214,公園等　合計　面積　　,整数型,NA
A19s,A19_215,公園等　一人当たり公園・緑地面積　　　,実数型,NA
A19s,A19_216,道路　国道　総延長,実数型,NA
A19s,A19_217,道路　国道　重用延長,実数型,NA
A19s,A19_218,道路　国道　未供用延長,実数型,NA
A19s,A19_219,道路　国道　実延長,実数型,NA
A19s,A19_220,道路　国道　実延長　規格改良済延長,実数型,NA
A19s,A19_221,道路　国道　実延長　規格改良済延長　内車道幅員55m以上,実数型,NA
A19s,A19_222,道路　国道　実延長　未改良延長,実数型,NA
A19s,A19_223,道路　国道　実延長　未改良延長　内自動車交通不能,実数型,NA
A19s,A19_224,道路　国道　実延長　舗装済延長,実数型,NA
A19s,A19_225,道路　国道　実延長　舗装済延長　内本舗装延長,実数型,NA
A19s,A19_226,道路　国道　実延長　未舗装延長,実数型,NA
A19s,A19_227,道路　国道　歩道設置道路実延長,実数型,NA
A19s,A19_228,道路　国道　道路面積　車道面積,実数型,NA
A19s,A19_229,道路　国道　道路面積　道路部面積,実数型,NA
A19s,A19_230,道路　国道　道路面積　道路敷面積,実数型,NA
A19s,A19_231,道路　主要地方道　総延長,実数型,NA
A19s,A19_232,道路　主要地方道　重用延長,実数型,NA
A19s,A19_233,道路　主要地方道　未供用延長,実数型,NA
A19s,A19_234,道路　主要地方道　実延長,実数型,NA
A19s,A19_235,道路　主要地方道　実延長　規格改良済延長,実数型,NA
A19s,A19_236,道路　主要地方道　実延長　規格改良済延長　内車道幅員55m以上,実数型,NA
A19s,A19_237,道路　主要地方道　実延長　未改良延長,実数型,NA
A19s,A19_238,道路　主要地方道　実延長　未改良延長　内自動車交通不能,実数型,NA
A19s,A19_239,道路　主要地方道　実延長　舗装済延長,実数型,NA
A19s,A19_240,道路　主要地方道　実延長　舗装済延長　内本舗装延長,実数型,NA
A19s,A19_241,道路　主要地方道　実延長　未舗装延長,実数型,NA
A19s,A19_242,道路　主要地方道　歩道設置道路実延長,実数型,NA
A19s,A19_243,道路　主要地方道　道路面積　車道面積,実数型,NA
A19s,A19_244,道路　主要地方道　道路面積　道路部面積,実数型,NA
A19s,A19_245,道路　主要地方道　道路面積　道路敷面積,実数型,NA
A19s,A19_246,道路　都道県道　総延長,実数型,NA
A19s,A19_247,道路　都道県道　重用延長,実数型,NA
A19s,A19_248,道路　都道県道　未供用延長,実数型,NA
A19s,A19_249,道路　都道県道　実延長,実数型,NA
A19s,A19_250,道路　都道県道　実延長　規格改良済延長,実数型,NA
A19s,A19_251,道路　都道県道　実延長　規格改良済延長　内車道幅員55m以上,実数型,NA
A19s,A19_252,道路　都道県道　実延長　未改良延長,実数型,NA
A19s,A19_253,道路　都道県道　実延長　未改良延長　内自動車交通不能,実数型,NA
A19s,A19_254,道路　都道県道　実延長　舗装済延長,実数型,NA
A19s,A19_255,道路　都道県道　実延長　舗装済延長　内本舗装延長,実数型,NA
A19s,A19_256,道路　都道県道　実延長　未舗装延長,実数型,NA
A19s,A19_257,道路　都道県道　歩道設置道路実延長,実数型,NA
A19s,A19_258,道路　都道県道　道路面積　車道面積,実数型,NA
A19s,A19_259,道路　都道県道　道路面積　道路部面積,実数型,NA
A19s,A19_260,道路　都道県道　道路面積　道路敷面積,実数型,NA
A19s,A19_261,道路　市町村道　総延長,実数型,NA
A19s,A19_262,道路　市町村道　重用延長,実数型,NA
A19s,A19_263,道路　市町村道　未供用延長,実数型,NA
A19s,A19_264,道路　市町村道　実延長,実数型,NA
A19s,A19_265,道路　市町村道　実延長　規格改良済延長,実数型,NA
A19s,A19_266,道路　市町村道　実延長　規格改良済延長　内車道幅員55m以上,実数型,NA
A19s,A19_267,道路　市町村道　実延長　未改良延長,実数型,NA
A19s,A19_268,道路　市町村道　実延長　未改良延長　内自動車交通不能,実数型,NA
A19s,A19_269,道路　市町村道　実延長　舗装済延長,実数型,NA
A19s,A19_270,道路　市町村道　実延長　舗装済延長　内本舗装延長,実数型,NA
A19s,A19_271,道路　市町村道　実延長　未舗装延長,実数型,NA
A19s,A19_272,道路　市町村道　歩道設置道路実延長,実数型,NA
A19s,A19_273,道路　市町村道　道路面積　車道面積,実数型,NA
A19s,A19_274,道路　市町村道　道路面積　道路部面積,実数型,NA
A19s,A19_275,道路　市町村道　道路面積　道路敷面積,実数型,NA
A19s,A19_276,道路　備考,文字列型,NA
A19s,A19_277,調査年度,時間型,NA
A19s,A19_278,車輌保有台数　保有車両合計,整数型,NA
A19s,A19_279,車輌保有台数　登録車両　小計,整数型,NA
A19s,A19_280,車輌保有台数　登録車両　トラック　計,整数型,NA
A19s,A19_281,車輌保有台数　登録車両　トラック　普通車,整数型,NA
A19s,A19_282,車輌保有台数　登録車両　トラック　小型車,整数型,NA
A19s,A19_283,車輌保有台数　登録車両　トラック　トレーラー,整数型,NA
A19s,A19_284,車輌保有台数　登録車両　バス　,整数型,NA
A19s,A19_285,車輌保有台数　登録車両　乗用車　計,整数型,NA
A19s,A19_286,車輌保有台数　登録車両　乗用車　普通車,整数型,NA
A19s,A19_287,車輌保有台数　登録車両　乗用車　小型車,整数型,NA
A19s,A19_288,車輌保有台数　登録車両　特種用途車　,整数型,NA
A19s,A19_289,車輌保有台数　登録車両　大型特殊車　,整数型,NA
A19s,A19_290,車輌保有台数　軽自動車,整数型,NA
A19s,A19_291,車輌保有台数　二輪車,整数型,NA
A19s,A19_292,車輌保有台数　原動機付自転車,整数型,NA
A19s,A19_293,車輌保有台数　小型特殊車,整数型,NA
A19s,A19_294,車輌保有台数　備考,文字列型,NA
A19s,A19_295,医療　住民登録人口,整数型,NA
A19s,A19_296,医療　施設　総数,整数型,NA
A19s,A19_297,医療　施設　病院,整数型,NA
A19s,A19_298,医療　施設　診療所,整数型,NA
A19s,A19_299,医療　施設　診療所　有床診療所,整数型,NA
A19s,A19_300,医療　施設　歯科診療所,整数型,NA
A19s,A19_301,医療　施設　一般診療所の歯科診療科目,整数型,NA
A19s,A19_302,医療　施設　開設者別　国,整数型,NA
A19s,A19_303,医療　施設　開設者別　都道県,整数型,NA
A19s,A19_304,医療　施設　開設者別　市町村,整数型,NA
A19s,A19_305,医療　施設　開設者別　個人,整数型,NA
A19s,A19_306,医療　施設　開設者別　その他,整数型,NA
A19s,A19_307,医療　病床数,整数型,NA
A19s,A19_308,医療　従事者　医師　常勤,整数型,NA
A19s,A19_309,医療　従事者　医師　非常勤,整数型,NA
A19s,A19_310,医療　従事者　歯科医師　常勤,整数型,NA
A19s,A19_311,医療　従事者　歯科医師　非常勤,整数型,NA
A19s,A19_312,医療　従事者　保健師　医療施設勤務,整数型,NA
A19s,A19_313,医療　従事者　保健師　医療施設外勤務,整数型,NA
A19s,A19_314,医療　従事者　助産師　医療施設勤務,整数型,NA
A19s,A19_315,医療　従事者　助産師　医療施設外勤務,整数型,NA
A19s,A19_316,医療　従事者　看護師　医療施設勤務,整数型,NA
A19s,A19_317,医療　従事者　看護師　医療施設外勤務,整数型,NA
A19s,A19_318,医療　従事者　歯科衛生士　医療施設勤務,整数型,NA
A19s,A19_319,医療　従事者　歯科衛生士　医療施設外勤務,整数型,NA
A19s,A19_320,医療　搬送設備等　巡回診療車,整数型,NA
A19s,A19_321,医療　搬送設備等　巡回診療船,整数型,NA
A19s,A19_322,医療　搬送設備等　患者輸送車,整数型,NA
A19s,A19_323,医療　搬送設備等　患者輸送船,整数型,NA
A19s,A19_324,医療　備考,文字列型,NA
A19s,A19_325,水道　住民登録人口,整数型,NA
A19s,A19_326,水道　利用人口　上水道,整数型,NA
A19s,A19_327,水道　利用人口　専用水道,整数型,NA
A19s,A19_328,水道　利用人口　簡易水道,整数型,NA
A19s,A19_329,水道　利用人口　計,整数型,NA
A19s,A19_330,水道　普及率,実数型,NA
A19s,A19_331,水道　その他飲料水利用人口　井戸,整数型,NA
A19s,A19_332,水道　その他飲料水利用人口　流湧水,整数型,NA
A19s,A19_333,水道　その他飲料水利用人口　天水,整数型,NA
A19s,A19_334,水道　その他飲料水利用人口　計,整数型,NA
A19s,A19_335,水道　備考,文字列型,NA
A19s,A19_336,し尿処理状況　住民登録人口,整数型,NA
A19s,A19_337,し尿処理状況　計画処理区域内人口　水洗化人口,整数型,NA
A19s,A19_338,し尿処理状況　計画処理区域内人口　非水洗化人口　収集人口,整数型,NA
A19s,A19_339,し尿処理状況　計画処理区域内人口　非水洗化人口　自家処理人口,整数型,NA
A19s,A19_340,し尿処理状況　計画処理区域内人口　計,整数型,NA
A19s,A19_341,し尿処理状況　計画処理区域内人口　計画収集率,実数型,NA
A19s,A19_342,し尿処理状況　区域内人口比率,実数型,NA
A19s,A19_343,し尿処理状況　収集し尿処理内訳　施設処理,整数型,NA
A19s,A19_344,し尿処理状況　収集し尿処理内訳　埋立て,整数型,NA
A19s,A19_345,し尿処理状況　収集し尿処理内訳　海洋投入,整数型,NA
A19s,A19_346,し尿処理状況　収集し尿処理内訳　その他,整数型,NA
A19s,A19_347,し尿処理状況　収集し尿処理内訳　計,整数型,NA
A19s,A19_348,し尿処理状況　収集し尿処理内訳　施設処理率,実数型,NA
A19s,A19_349,し尿処理状況　備考,文字列型,NA
A19s,A19_350,ごみ処理状況　住民登録人口,整数型,NA
A19s,A19_351,ごみ処理状況　計画処理区域内人口　計画収集人口,整数型,NA
A19s,A19_352,ごみ処理状況　計画処理区域内人口　自家処理人口,整数型,NA
A19s,A19_353,ごみ処理状況　計画処理区域内人口　計,整数型,NA
A19s,A19_354,ごみ処理状況　計画処理区域内人口　計画収集率,実数型,NA
A19s,A19_355,ごみ処理状況　区域内人口比率,実数型,NA
A19s,A19_356,ごみ処理状況　収集ごみ処理内訳　施設処理,整数型,NA
A19s,A19_357,ごみ処理状況　収集ごみ処理内訳　埋立て,整数型,NA
A19s,A19_358,ごみ処理状況　収集ごみ処理内訳　その他,整数型,NA
A19s,A19_359,ごみ処理状況　収集ごみ処理内訳　計,整数型,NA
A19s,A19_360,ごみ処理状況　収集ごみ処理内訳　施設処理率,実数型,NA
A19s,A19_361,ごみ処理状況　備考,文字列型,NA
A19s,A19_362,汚水処理状況　住民登録人口,整数型,NA
A19s,A19_363,汚水処理状況　計画処理区域内人口　公共・流域下水道,整数型,NA
A19s,A19_364,汚水処理状況　計画処理区域内人口　農業集落排水,整数型,NA
A19s,A19_365,汚水処理状況　計画処理区域内人口　漁業集落環境整備,整数型,NA
A19s,A19_366,汚水処理状況　計画処理区域内人口　コミュニティ・プラント,整数型,NA
A19s,A19_367,汚水処理状況　計画処理区域内人口　合併処理浄化槽,整数型,NA
A19s,A19_368,汚水処理状況　計画処理区域内人口　その他,整数型,NA
A19s,A19_369,汚水処理状況　計画処理区域内人口　計,整数型,NA
A19s,A19_370,汚水処理状況　区域内人口比率,実数型,NA
A19s,A19_371,汚水処理状況　処理人口　公共・流域下水道,整数型,NA
A19s,A19_372,汚水処理状況　処理人口　農業集落排水,整数型,NA
A19s,A19_373,汚水処理状況　処理人口　漁業集落環境整備,整数型,NA
A19s,A19_374,汚水処理状況　処理人口　コミュニティ・プラント,整数型,NA
A19s,A19_375,汚水処理状況　処理人口　合併処理浄化槽,整数型,NA
A19s,A19_376,汚水処理状況　処理人口　その他,整数型,NA
A19s,A19_377,汚水処理状況　処理人口　計,整数型,NA
A19s,A19_378,汚水処理状況　処理人口普及率,実数型,NA
A19s,A19_379,汚水処理状況　備考,文字列型,NA
A19s,A19_380,財政1　決算　基準財政需要額,実数型,NA
A19s,A19_381,財政1　決算　基準財政収入額,実数型,NA
A19s,A19_382,財政1　決算　財政力指数,実数型,NA
A19s,A19_383,財政1　現在　積立金現在高,実数型,NA
A19s,A19_384,財政1　現在　地方債現在高,実数型,NA
A19s,A19_385,財政1　歳入　地方税収入,実数型,NA
A19s,A19_386,財政1　歳入　地方交付税,実数型,NA
A19s,A19_387,財政1　歳入　国庫支出金,実数型,NA
A19s,A19_388,財政1　歳入　都道県支出金,実数型,NA
A19s,A19_389,財政1　歳入　地方債,実数型,NA
A19s,A19_390,財政1　歳入　その他,実数型,NA
A19s,A19_391,財政1　歳入　計,実数型,NA
A19s,A19_392,財政2　歳出　議会費,実数型,NA
A19s,A19_393,財政2　歳出　総務費,実数型,NA
A19s,A19_394,財政2　歳出　民生費,実数型,NA
A19s,A19_395,財政2　歳出　衛生費,実数型,NA
A19s,A19_396,財政2　歳出　労働費,実数型,NA
A19s,A19_397,財政2　歳出　農林水産費,実数型,NA
A19s,A19_398,財政2　歳出　商工費,実数型,NA
A19s,A19_399,財政2　歳出　土木費,実数型,NA
A19s,A19_400,財政2　歳出　消防費,実数型,NA
A19s,A19_401,財政2　歳出　教育費,実数型,NA
A19s,A19_402,財政2　歳出　災害復旧費,実数型,NA
A19s,A19_403,財政2　歳出　公債費,実数型,NA
A19s,A19_404,財政2　歳出　諸支出金,実数型,NA
A19s,A19_405,財政2　歳出　計,実数型,NA
A19s,A19_406,調査年度,時間型,NA
A19s,A19_407,就業者数　就業者総数　,整数型,NA
A19s,A19_408,就業者数　第1次　農業,整数型,NA
A19s,A19_409,就業者数　第1次　農業、林業,整数型,NA
A19s,A19_410,就業者数　第1次　農業、林業（うち農業）,整数型,NA
A19s,A19_411,就業者数　第1次　林業,整数型,NA
A19s,A19_412,就業者数　第1次　漁業,整数型,NA
A19s,A19_413,就業者数　第1次　小計,整数型,NA
A19s,A19_414,就業者数　第2次　鉱業,整数型,NA
A19s,A19_415,就業者数　第2次　鉱業，採石業，砂利採取業,整数型,NA
A19s,A19_416,就業者数　第2次　建設業,整数型,NA
A19s,A19_417,就業者数　第2次　製造業,整数型,NA
A19s,A19_418,就業者数　第2次　小計,整数型,NA
A19s,A19_419,就業者数　第3次　電気・ガス・熱供給・水道業,整数型,NA
A19s,A19_420,就業者数　第3次　運輸・通信業,整数型,NA
A19s,A19_421,就業者数　第3次　情報・通信業,整数型,NA
A19s,A19_422,就業者数　第3次　運輸業,整数型,NA
A19s,A19_423,就業者数　第3次　運輸業、郵便業,整数型,NA
A19s,A19_424,就業者数　第3次　卸売・小売業・飲食業,整数型,NA
A19s,A19_425,就業者数　第3次　卸売・小売業,整数型,NA
A19s,A19_426,就業者数　第3次　金融・保険業,整数型,NA
A19s,A19_427,就業者数　第3次　不動産業,整数型,NA
A19s,A19_428,就業者数　第3次　不動産業、物品賃貸業,整数型,NA
A19s,A19_429,就業者数　第3次　学術研究，専門・技術サービス業,整数型,NA
A19s,A19_430,就業者数　第3次　飲食店・宿泊業,整数型,NA
